HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.10_180_Vertical_Ego.png,Answer.10_90_other-aligned_4_8_2.png,Answer.11_270_Diagonal1_Ego.png,Answer.11_90_other-reversed_6_8_2.png,Answer.12_180_neither-aligned_1_9_3.png,Answer.12_270_Diagonal2_Ego.png,Answer.13_180_neither-aligned_2_8_4.png,Answer.13_90_Diagonal1_Other.png,Answer.14_180_neither-aligned_3_7_9.png,Answer.14_90_Diagonal2_Other.png,Answer.15_180_Diagonal1_Other.png,Answer.15_270_ego-aligned_2_4_6.png,Answer.16_180_Diagonal2_Other.png,Answer.16_270_ego-aligned_2_6_4.png,Answer.17_180_Horizontal_Other.png,Answer.17_270_ego-reversed_4_8_6.png,Answer.18_180_Vertical_Other.png,Answer.18_270_neither-aligned_1_9_3.png,Answer.19_270_Diagonal1_Other.png,Answer.19_270_neither-aligned_3_7_1.png,Answer.1_0_Diagonal1_Both.png,Answer.1_0_both-aligned_2_4_6.png,Answer.20_270_Diagonal2_Other.png,Answer.20_270_neither-aligned_3_7_9.png,Answer.21_270_other-aligned_2_6_8.png,Answer.22_270_other-aligned_6_8_2.png,Answer.23_270_other-reversed_4_8_2.png,Answer.2_0_Diagonal2_Both.png,Answer.2_0_both-aligned_2_6_4.png,Answer.3_0_Horizontal_Both.png,Answer.3_90_ego-aligned_2_4_6.png,Answer.4_0_Vertical_Both.png,Answer.4_90_ego-aligned_2_6_4.png,Answer.5_90_Diagonal1_Ego.png,Answer.5_90_ego-reversed_6_8_4.png,Answer.6_90_Diagonal2_Ego.png,Answer.6_90_neither-aligned_1_9_3.png,Answer.7_180_Diagonal1_Ego.png,Answer.7_90_neither-aligned_1_9_7.png,Answer.8_180_Diagonal2_Ego.png,Answer.8_90_neither-aligned_3_7_1.png,Answer.9_180_Horizontal_Ego.png,Answer.9_90_other-aligned_2_4_8.png,Answer.doNotRedirect,Answer.experiment,Answer.stimFile,Approve,Reject
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,68,Submitted,Tue Feb 13 11:15:56 PST 2018,Tue Feb 13 11:18:59 PST 2018,Thu Feb 15 11:18:59 PST 2018,,,,183,100% (1/1),0% (0/0),0% (0/0),,both,,both,both,,both,,you,,,partner,,partner,,both,,both,,partner,,both,,you,you,you,both,,neither,,partner,,partner,,both,,both,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,69,Submitted,Tue Feb 13 11:19:12 PST 2018,Tue Feb 13 11:21:48 PST 2018,Thu Feb 15 11:21:48 PST 2018,,,,156,0% (0/0),0% (0/0),0% (0/0),you,,partner,,,you,,you,,you,partner,,neither,,partner,,partner,,you,,neither,,you,,,,,neither,,both,,both,,partner,,partner,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,70,Submitted,Tue Feb 13 11:16:02 PST 2018,Tue Feb 13 11:17:49 PST 2018,Thu Feb 15 11:17:49 PST 2018,,,,107,100% (1/1),0% (0/0),0% (0/0),,neither,,partner,partner,,neither,,you,,,partner,,neither,,neither,,partner,,partner,,both,,you,you,neither,partner,,both,,partner,,partner,,you,,partner,,neither,,both,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,71,Submitted,Tue Feb 13 11:34:16 PST 2018,Tue Feb 13 11:40:25 PST 2018,Thu Feb 15 11:40:25 PST 2018,,,,369,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,neither,,partner,both,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,neither,,both,,you,,you,,you,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,72,Submitted,Tue Feb 13 11:16:40 PST 2018,Tue Feb 13 11:18:47 PST 2018,Thu Feb 15 11:18:47 PST 2018,,,,127,0% (0/0),0% (0/0),0% (0/0),you,,you,,,neither,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,neither,,,,,both,,both,,both,,you,,you,,you,,partner,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,73,Submitted,Tue Feb 13 11:16:18 PST 2018,Tue Feb 13 11:19:07 PST 2018,Thu Feb 15 11:19:07 PST 2018,,,,169,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,you,,partner,both,,both,,both,,both,,both,,both,,both,,,,,both,,both,,both,,both,,partner,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,74,Submitted,Tue Feb 13 11:16:20 PST 2018,Tue Feb 13 11:21:18 PST 2018,Thu Feb 15 11:21:18 PST 2018,,,,298,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,neither,,partner,,neither,,partner,,partner,,both,,partner,,,,,both,,neither,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,75,Submitted,Tue Feb 13 11:16:07 PST 2018,Tue Feb 13 11:20:00 PST 2018,Thu Feb 15 11:20:00 PST 2018,,,,233,0% (0/0),0% (0/0),0% (0/0),partner,,you,,,you,,partner,,partner,partner,,partner,,partner,,you,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,partner,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,76,Submitted,Tue Feb 13 11:16:39 PST 2018,Tue Feb 13 11:19:42 PST 2018,Thu Feb 15 11:19:42 PST 2018,,,,183,0% (0/0),0% (0/0),0% (0/0),both,,both,,,partner,,both,,you,both,,both,,both,,both,,partner,,you,,both,,,,,both,,both,,both,,both,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,77,Submitted,Tue Feb 13 11:16:57 PST 2018,Tue Feb 13 11:56:13 PST 2018,Thu Feb 15 11:56:13 PST 2018,,,,2356,0% (0/0),0% (0/0),0% (0/0),both,,both,,,neither,,you,,partner,both,,partner,,neither,,both,,both,,partner,,you,,,,,both,,both,,both,,you,,partner,,both,,both,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,78,Submitted,Tue Feb 13 11:17:51 PST 2018,Tue Feb 13 11:20:50 PST 2018,Thu Feb 15 11:20:50 PST 2018,,,,179,100% (1/1),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,you,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,79,Submitted,Tue Feb 13 11:19:44 PST 2018,Tue Feb 13 11:29:12 PST 2018,Thu Feb 15 11:29:12 PST 2018,,,,568,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,80,Submitted,Tue Feb 13 11:16:30 PST 2018,Tue Feb 13 11:19:00 PST 2018,Thu Feb 15 11:19:00 PST 2018,,,,150,0% (0/0),0% (0/0),0% (0/0),,both,,both,both,,both,,both,,,partner,,both,,both,,both,,partner,,both,,neither,partner,both,both,,both,,both,,both,,both,,both,,both,,both,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,81,Submitted,Tue Feb 13 11:16:19 PST 2018,Tue Feb 13 11:34:24 PST 2018,Thu Feb 15 11:34:24 PST 2018,,,,1085,0% (0/0),0% (0/0),0% (0/0),,neither,,both,partner,,both,,you,,,both,,both,,both,,both,,both,,neither,,neither,you,you,partner,,you,,both,,both,,neither,,you,,neither,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,82,Submitted,Tue Feb 13 11:16:49 PST 2018,Tue Feb 13 11:21:13 PST 2018,Thu Feb 15 11:21:13 PST 2018,,,,264,0% (0/0),0% (0/0),0% (0/0),,both,,both,both,,both,,you,,,partner,,partner,,both,,both,,both,,both,,both,you,both,both,,both,,partner,,partner,,both,,both,,both,,both,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,83,Submitted,Tue Feb 13 11:17:29 PST 2018,Tue Feb 13 11:19:55 PST 2018,Thu Feb 15 11:19:55 PST 2018,,,,146,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,neither,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,84,Submitted,Tue Feb 13 11:17:05 PST 2018,Tue Feb 13 11:19:41 PST 2018,Thu Feb 15 11:19:41 PST 2018,,,,156,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,85,Submitted,Tue Feb 13 11:16:04 PST 2018,Tue Feb 13 11:37:28 PST 2018,Thu Feb 15 11:37:28 PST 2018,,,,1284,0% (0/0),0% (0/0),0% (0/0),you,,both,,,both,,both,,partner,partner,,partner,,both,,both,,partner,,both,,both,,,,,both,,both,,neither,,both,,neither,,both,,neither,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,86,Submitted,Tue Feb 13 11:16:39 PST 2018,Tue Feb 13 11:18:39 PST 2018,Thu Feb 15 11:18:39 PST 2018,,,,120,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,you,,partner,,partner,,partner,,partner,,you,,partner,,,,,partner,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,87,Submitted,Tue Feb 13 11:18:39 PST 2018,Tue Feb 13 11:56:09 PST 2018,Thu Feb 15 11:56:09 PST 2018,,,,2250,0% (0/0),0% (0/0),0% (0/0),both,,both,,,partner,,neither,,neither,neither,,neither,,neither,,both,,you,,both,,neither,,,,,partner,,neither,,both,,neither,,partner,,neither,,neither,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,88,Submitted,Tue Feb 13 11:17:12 PST 2018,Tue Feb 13 11:29:56 PST 2018,Thu Feb 15 11:29:56 PST 2018,,,,764,0% (0/0),0% (0/0),0% (0/0),,you,,both,you,,both,,you,,,both,,you,,you,,you,,you,,both,,you,you,you,partner,,both,,both,,both,,both,,you,,you,,you,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,89,Submitted,Tue Feb 13 11:16:11 PST 2018,Tue Feb 13 11:20:18 PST 2018,Thu Feb 15 11:20:18 PST 2018,,,,247,0% (0/0),0% (0/0),0% (0/0),,you,,both,both,,both,,both,,,neither,,partner,,partner,,both,,neither,,both,,both,you,neither,neither,,both,,partner,,partner,,partner,,neither,,neither,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,90,Submitted,Tue Feb 13 11:16:43 PST 2018,Tue Feb 13 11:20:58 PST 2018,Thu Feb 15 11:20:58 PST 2018,,,,255,0% (0/0),0% (0/0),0% (0/0),,both,,both,partner,,both,,you,,,partner,,partner,,both,,both,,partner,,neither,,you,you,both,both,,neither,,partner,,partner,,both,,partner,,both,,partner,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,91,Submitted,Tue Feb 13 11:16:52 PST 2018,Tue Feb 13 11:44:29 PST 2018,Thu Feb 15 11:44:29 PST 2018,,,,1657,0% (0/0),0% (0/0),0% (0/0),both,,you,,,partner,,neither,,partner,both,,neither,,neither,,neither,,neither,,you,,neither,,,,,partner,,both,,neither,,you,,neither,,you,,,,,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,92,Submitted,Tue Feb 13 11:15:57 PST 2018,Tue Feb 13 11:19:32 PST 2018,Thu Feb 15 11:19:32 PST 2018,,,,215,0% (0/0),0% (0/0),0% (0/0),,you,,both,both,,both,,you,,,partner,,partner,,both,,,,partner,,both,,you,you,you,both,,both,,partner,,partner,,partner,,both,,partner,,both,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,93,Submitted,Tue Feb 13 11:16:23 PST 2018,Tue Feb 13 11:57:16 PST 2018,Thu Feb 15 11:57:16 PST 2018,,,,2453,100% (2/2),100% (1/1),0% (0/0),,neither,,partner,partner,,both,,you,,,neither,,neither,,you,,neither,,partner,,both,,you,neither,neither,partner,,both,,neither,,neither,,you,,partner,,you,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,94,Submitted,Tue Feb 13 11:16:23 PST 2018,Tue Feb 13 11:22:43 PST 2018,Thu Feb 15 11:22:43 PST 2018,,,,380,0% (0/0),0% (0/0),0% (0/0),you,,you,,,both,,neither,,neither,you,,partner,,neither,,partner,,partner,,both,,partner,,,,,both,,neither,,neither,,you,,both,,both,,both,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,95,Submitted,Tue Feb 13 11:17:15 PST 2018,Tue Feb 13 12:14:10 PST 2018,Thu Feb 15 12:14:10 PST 2018,,,,3415,0% (0/0),0% (0/0),0% (0/0),,you,,partner,partner,,both,,neither,,,neither,,partner,,partner,,both,,you,,both,,you,you,you,both,,both,,partner,,both,,partner,,neither,,neither,,partner,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,96,Submitted,Tue Feb 13 11:16:30 PST 2018,Tue Feb 13 11:32:42 PST 2018,Thu Feb 15 11:32:42 PST 2018,,,,972,100% (1/1),100% (1/1),100% (1/1),you,,you,,,partner,,partner,,partner,both,,partner,,partner,,both,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,97,Submitted,Tue Feb 13 11:16:10 PST 2018,Tue Feb 13 11:17:58 PST 2018,Thu Feb 15 11:17:58 PST 2018,,,,108,100% (1/1),0% (0/0),0% (0/0),neither,,both,,,partner,,you,,partner,you,,partner,,neither,,both,,both,,you,,partner,,,,,partner,,both,,neither,,you,,partner,,you,,partner,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,98,Submitted,Tue Feb 13 11:31:01 PST 2018,Tue Feb 13 12:06:33 PST 2018,Thu Feb 15 12:06:33 PST 2018,,,,2132,100% (1/1),0% (0/0),0% (0/0),,you,,you,neither,,both,,both,,,partner,,partner,,partner,,both,,neither,,both,,you,you,you,you,,both,,partner,,partner,,partner,,both,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,99,Submitted,Tue Feb 13 11:16:24 PST 2018,Tue Feb 13 11:32:47 PST 2018,Thu Feb 15 11:32:47 PST 2018,,,,983,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,partner,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,100,Submitted,Tue Feb 13 11:16:54 PST 2018,Tue Feb 13 11:19:21 PST 2018,Thu Feb 15 11:19:21 PST 2018,,,,147,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,101,Submitted,Tue Feb 13 11:15:57 PST 2018,Tue Feb 13 11:43:05 PST 2018,Thu Feb 15 11:43:05 PST 2018,,,,1628,0% (0/0),0% (0/0),0% (0/0),both,,both,,,you,,both,,you,you,,both,,both,,both,,both,,partner,,both,,,,,both,,both,,neither,,both,,you,,you,,you,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,102,Submitted,Tue Feb 13 11:20:51 PST 2018,Tue Feb 13 11:24:45 PST 2018,Thu Feb 15 11:24:45 PST 2018,,,,234,0% (0/0),0% (0/0),0% (0/0),both,,both,,,neither,,neither,,both,both,,both,,both,,both,,both,,you,,,,,,,partner,,both,,neither,,neither,,both,,both,,both,,both,,,1,{},,
